Client ID;Конверсия;Марка;Модель;Avg. Session Duration;Bounce Rate;Browser;City;Campaign;Date;Device Category;Domain;Goal Completion Location;Goal Completions;Goal Conversion Rate;Goal Value;Keyword;Medium;Pageviews;Region;Sessions;Source;Source conv.;Продажа;Цена;Валюта
GA1.2.1001322588.1575041368;1;BMW;;0;0,00%;Chrome;Krasnodar;(not set);05.02.2020;desktop;cars.BMW-keyauto-krd.ru;/;1;1;34189;(not set);referral;2;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1001322588.1575041368;1;BMW;;0;0,00%;Chrome;Krasnodar;(not set);05.02.2020;desktop;cars.BMW-keyauto-krd.ru;/;1;1;34189;(not set);referral;2;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;1;;
GA1.2.1001322588.1575041368;1;BMW;;4,63E-05;0,00%;Chrome;Krasnodar;(not set);07.02.2020;desktop;cars.BMW-keyauto-krd.ru;/;1;1;32025;(not set);referral;2;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1001322588.1575041368;1;BMW;;4,63E-05;0,00%;Chrome;Krasnodar;(not set);07.02.2020;desktop;cars.BMW-keyauto-krd.ru;/;1;1;32025;(not set);referral;2;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;1;;
GA1.2.1001322588.1575041368;1;BMW;;0;0,00%;Chrome;Krasnodar;(not set);08.02.2020;desktop;BMW-keyauto-krd.ru;/?keyauto_from=1;1;1;10937;(not set);referral;4;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1001322588.1575041368;1;BMW;;0;0,00%;Chrome;Krasnodar;(not set);08.02.2020;desktop;BMW-keyauto-krd.ru;/?keyauto_from=1;1;1;10937;(not set);referral;4;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;1;;
GA1.2.1001322588.1575041368;0;BMW;;0;0,00%;Chrome;Krasnodar;(not set);08.02.2020;desktop;BMW-keyauto-krd.ru;/?keyauto_from=1;0;0;0;(not set);referral;4;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;;
GA1.2.1001322588.1575041368;0;BMW;;0;0,00%;Chrome;Krasnodar;(not set);08.02.2020;desktop;BMW-keyauto-krd.ru;/?keyauto_from=1;0;0;0;(not set);referral;4;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;;
GA1.2.1001322588.1575041368;0;BMW;;5,79E-05;0,00%;Chrome;Krasnodar;(not set);08.02.2020;desktop;cars.BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;2;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1001322588.1575041368;0;BMW;;5,79E-05;0,00%;Chrome;Krasnodar;(not set);08.02.2020;desktop;cars.BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;2;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;1;;
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);03.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);03.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);06.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);06.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);07.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;35651;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);07.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;35651;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);08.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);08.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0,000150463;0,00%;Chrome;Krasnodar;(not set);11.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;38195;(not set);referral;4;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0,000150463;0,00%;Chrome;Krasnodar;(not set);11.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;38195;(not set);referral;4;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0,000671296;0,00%;Chrome;Krasnodar;(not set);13.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;17324;(not set);referral;4;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0,000671296;0,00%;Chrome;Krasnodar;(not set);13.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;17324;(not set);referral;4;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);14.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;8713;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);14.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;8713;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);15.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;10716;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);15.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;10716;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0,0003125;0,00%;Chrome;Krasnodar;(not set);18.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;3;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0,0003125;0,00%;Chrome;Krasnodar;(not set);18.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;3;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);20.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);20.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0,000138889;0,00%;Chrome;Krasnodar;(not set);22.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;6;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0,000138889;0,00%;Chrome;Krasnodar;(not set);22.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;6;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0,001168981;0,00%;Chrome;Krasnodar;(not set);22.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;6;Krasnodar Krai;1;yandex.ru;yandex.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0,001168981;0,00%;Chrome;Krasnodar;(not set);22.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;6;Krasnodar Krai;1;yandex.ru;yandex.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0,000138889;0,00%;Chrome;Krasnodar;(not set);22.01.2020;desktop;BMW-keyauto-krd.ru;/models/New530d/;0;0;0;(not set);referral;6;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0,000138889;0,00%;Chrome;Krasnodar;(not set);22.01.2020;desktop;BMW-keyauto-krd.ru;/models/New530d/;0;0;0;(not set);referral;6;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0,001168981;0,00%;Chrome;Krasnodar;(not set);22.01.2020;desktop;BMW-keyauto-krd.ru;/models/New530d/;1;1;12333;(not set);referral;6;Krasnodar Krai;1;yandex.ru;yandex.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0,001168981;0,00%;Chrome;Krasnodar;(not set);22.01.2020;desktop;BMW-keyauto-krd.ru;/models/New530d/;1;1;12333;(not set);referral;6;Krasnodar Krai;1;yandex.ru;yandex.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0,000150463;0,00%;Chrome;Krasnodar;(not set);25.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;31549;(not set);referral;3;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0,000150463;0,00%;Chrome;Krasnodar;(not set);25.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;31549;(not set);referral;3;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);26.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;32208;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);26.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;32208;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0,000138889;0,00%;Chrome;Krasnodar;(not set);27.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;33627;(not set);referral;3;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0,000138889;0,00%;Chrome;Krasnodar;(not set);27.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;33627;(not set);referral;3;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);27.01.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;0;0;0;(not set);referral;5;Krasnodar Krai;2;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);27.01.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;0;0;0;(not set);referral;5;Krasnodar Krai;2;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;100,00%;Chrome;Krasnodar;(not set);27.01.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;1;1;18102;(not set);referral;5;Krasnodar Krai;1;yandex.ru;yandex.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;100,00%;Chrome;Krasnodar;(not set);27.01.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;1;1;18102;(not set);referral;5;Krasnodar Krai;1;yandex.ru;yandex.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);28.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;28025;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);28.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;28025;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);28.01.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;1;1;34874;(not set);referral;3;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);28.01.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;1;1;34874;(not set);referral;3;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;100,00%;Chrome;Krasnodar;(not set);28.01.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;1;1;32832;(not set);referral;3;Krasnodar Krai;1;yandex.ru;yandex.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;100,00%;Chrome;Krasnodar;(not set);28.01.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;1;1;32832;(not set);referral;3;Krasnodar Krai;1;yandex.ru;yandex.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0,000127315;0,00%;Chrome;Krasnodar;(not set);29.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;32398;(not set);referral;3;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0,000127315;0,00%;Chrome;Krasnodar;(not set);29.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;32398;(not set);referral;3;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);31.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);31.01.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);01.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);01.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);01.02.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;0;0;0;(not set);referral;6;Krasnodar Krai;2;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);01.02.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;0;0;0;(not set);referral;6;Krasnodar Krai;2;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;100,00%;Chrome;Krasnodar;(not set);01.02.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;0;0;0;(not set);referral;6;Krasnodar Krai;2;yandex.ru;yandex.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;100,00%;Chrome;Krasnodar;(not set);01.02.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;0;0;0;(not set);referral;6;Krasnodar Krai;2;yandex.ru;yandex.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);03.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;4;Krasnodar Krai;2;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);03.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;4;Krasnodar Krai;2;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);03.02.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;0;0;0;(not set);referral;10;Krasnodar Krai;4;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);03.02.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;0;0;0;(not set);referral;10;Krasnodar Krai;4;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;100,00%;Chrome;Krasnodar;(not set);03.02.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;1;0,5;10534;(not set);referral;10;Krasnodar Krai;2;yandex.ru;yandex.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;100,00%;Chrome;Krasnodar;(not set);03.02.2020;desktop;cars.BMW-keyauto-krd.ru;/models/New530d/;1;0,5;10534;(not set);referral;10;Krasnodar Krai;2;yandex.ru;yandex.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);04.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;0,5;18604;(not set);referral;4;Krasnodar Krai;2;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);04.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;0,5;18604;(not set);referral;4;Krasnodar Krai;2;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);05.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);05.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);07.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);07.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);08.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;23405;(not set);referral;4;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);08.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;23405;(not set);referral;4;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);08.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;4;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);08.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;4;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);09.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;4;Krasnodar Krai;2;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;0;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);09.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;0;0;0;(not set);referral;4;Krasnodar Krai;2;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);10.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;11198;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;0;5300000;Рубль
GA1.2.1001322588.1575041368;1;BMW;530d;0;0,00%;Chrome;Krasnodar;(not set);10.02.2020;desktop;BMW-keyauto-krd.ru;/models/530d/;1;1;11198;(not set);referral;2;Krasnodar Krai;1;carsdo.ru;carsdo.ru;1;5300000;Рубль
GA1.2.1001331773.1580910699;1;BMW;;0,000196759;0,00%;Chrome;Krasnodar;(not set);05.02.2020;desktop;BMW-keyauto-krd.ru;(entrance);1;1;15191;(not provided);organic;4;Krasnodar Krai;1;google;google;0;;
GA1.2.100134760.1581321570;1;Mercedes;;8,10E-05;0,00%;Android Webview;Krasnodar;e220_X;10.02.2020;mobile;Mersedes-krasnodar.ru;(entrance);1;1;37170;(not set);cpm;4;Krasnodar Krai;1;IG;ig;0;;
GA1.2.1001400959.1578064657;0;Mercedes;cla;0;0,00%;Safari;Krasnodar;(not set);03.01.2020;tablet;Mersedes-krasnodar.ru;/models/cla/desc/;0;0;0;(not set);(none);2;Krasnodar Krai;1;(direct);(direct);0;2050000;Рубль
GA1.2.1001482463.1578032753;0;BMW;;0,000185185;0,00%;Chrome;Rostov-on-Don;(not set);03.01.2020;mobile;BMW-keyauto-krd.ru;/;0;0;0;(not provided);organic;4;Rostov Oblast;1;google;google;0;;
GA1.2.1001482463.1578032753;0;BMW;;0,0025;0,00%;Chrome;Voronezh;(not set);09.01.2020;mobile;BMW-keyauto-krd.ru;(entrance);0;0;0;(not provided);organic;10;Voronezh Oblast;1;google;google;0;;
GA1.2.1001482463.1578032753;0;BMW;;1,16E-05;0,00%;Chrome;Voronezh;(not set);09.01.2020;mobile;cars.BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;2;Voronezh Oblast;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1001553038.1580145258;1;Mercedes;;0,0021875;0,00%;Chrome;Krasnodar;(not set);27.01.2020;mobile;Mersedes-krasnodar.ru;/;1;1;14560;(not provided);organic;14;Krasnodar Krai;1;google;google;0;;
GA1.2.1001573879.1577516064;1;Mercedes;;0,000740741;0,00%;Chrome;Novy Urengoy;(not set);01.01.2020;desktop;Mersedes-krasnodar.ru;/;1;1;37531;(not provided);organic;6;Yamalo-Nenets Autonomous Okrug;1;google;google;0;;
GA1.2.1001573879.1577516064;1;Mercedes;;0,004450231;0,00%;Chrome;Novy Urengoy;(not set);04.01.2020;desktop;Mersedes-krasnodar.ru;/;1;0,5;24388;(not set);referral;26;Yamalo-Nenets Autonomous Okrug;2;Mersedes.ru;Mersedes.ru;0;;
GA1.2.1001573879.1577516064;1;Mercedes;;0,000601852;0,00%;Chrome;Novy Urengoy;(not set);10.01.2020;desktop;Mersedes-krasnodar.ru;/;1;1;30026;(not provided);organic;8;Yamalo-Nenets Autonomous Okrug;1;google;google;0;;
GA1.2.1001573879.1577516064;0;Mercedes;;0,003842593;0,00%;Chrome;Novy Urengoy;(not set);11.01.2020;desktop;Mersedes-krasnodar.ru;/;0;0;0;(not provided);organic;10;Yamalo-Nenets Autonomous Okrug;1;google;google;0;;
GA1.2.1001573879.1577516064;1;Mercedes;;0,001111111;0,00%;Chrome;Novy Urengoy;(not set);12.01.2020;desktop;Mersedes-krasnodar.ru;/;1;1;36061;(not provided);organic;8;Yamalo-Nenets Autonomous Okrug;1;google;google;0;;
GA1.2.1001599698.1578583961;1;BMW;;0;0,00%;Chrome;Lyubertsy;(not set);09.01.2020;mobile;BMW-keyauto-krd.ru;/?keyauto_from=1;1;1;21613;(not set);(none);2;Moscow Oblast;1;(direct);(direct);0;;
GA1.2.100165284.1581353942;0;Mercedes;;0,010451389;0,00%;Chrome;Krasnodar;(not set);10.02.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not provided);organic;8;Krasnodar Krai;1;google;google;0;;
GA1.2.100186398.1579623212;0;BMW;;2,31E-05;0,00%;Chrome;Kirov;(not set);21.01.2020;mobile;BMW-keyauto-krd.ru;/;0;0;0;(not provided);organic;2;Kirov Oblast;1;google;google;0;;
GA1.2.100186398.1579623212;0;BMW;;0;0,00%;Chrome;Kirov;(not set);21.01.2020;mobile;cars.BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;4;Kirov Oblast;2;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.100186398.1579623212;0;BMW;;0;0,00%;Chrome;Kirov;(not set);21.01.2020;mobile;cars.BMW-keyauto-krd.ru;/new/;0;0;0;(not set);referral;4;Kirov Oblast;2;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
